:START_ID(Person),:END_ID(Person),:TYPE,count:int
Jennifer Hain Teper,Valerie Hotchkiss,CO_APPEARS_WITH,1
Jennifer Hain Teper,William Schlaack,CO_APPEARS_WITH,1
John Wilkin,William Schlaack,CO_APPEARS_WITH,2
Kirstin Dougan,Valerie Hotchkiss,CO_APPEARS_WITH,4
Kirstin Dougan,William Schlaack,CO_APPEARS_WITH,1
Laskowski,Mary,CO_APPEARS_WITH,2
Laskowski,Valerie Hotchkiss,CO_APPEARS_WITH,1
Laskowski,William Schlaack,CO_APPEARS_WITH,1
Lisa Romero,William Schlaack,CO_APPEARS_WITH,1
Lynne Rudasill,Valerie Hotchkiss,CO_APPEARS_WITH,3
Lynne Rudasill,William Schlaack,CO_APPEARS_WITH,1
Mary,Valerie Hotchkiss,CO_APPEARS_WITH,1
Mary,William Schlaack,CO_APPEARS_WITH,1
Mary Laskowski,Valerie Hotchkiss,CO_APPEARS_WITH,2
Mary Laskowski,William Schlaack,CO_APPEARS_WITH,1
Michael Norman,Valerie Hotchkiss,CO_APPEARS_WITH,1
Michael Norman,William Schlaack,CO_APPEARS_WITH,1
Paula,William Schlaack,CO_APPEARS_WITH,1
Paula Kaufman,William Schlaack,CO_APPEARS_WITH,1
Valerie Hotchkiss,William Schlaack,CO_APPEARS_WITH,1
Bill,Bruce Schatz,CO_APPEARS_WITH,1
Bill,COVID,CO_APPEARS_WITH,1
Bill,Contracts,CO_APPEARS_WITH,1
Bill,Lucretia Williams,CO_APPEARS_WITH,3
Bill,Marshall Gallery,CO_APPEARS_WITH,1
Bill Maher,Bruce Schatz,CO_APPEARS_WITH,1
Bill Maher,Cherie Weible,CO_APPEARS_WITH,1
Bill Maher,Contracts,CO_APPEARS_WITH,1
Bill Maher,Marshall Gallery,CO_APPEARS_WITH,2
Bruce Schatz,COVID,CO_APPEARS_WITH,1
Bruce Schatz,Campus,CO_APPEARS_WITH,1
Bruce Schatz,Cangellaris,CO_APPEARS_WITH,1
Bruce Schatz,Cherie Weible,CO_APPEARS_WITH,1
Bruce Schatz,Chris Prom,CO_APPEARS_WITH,1
Bruce Schatz,Contracts,CO_APPEARS_WITH,1
Bruce Schatz,Jennifer Teper,CO_APPEARS_WITH,1
Bruce Schatz,Joanne,CO_APPEARS_WITH,1
Bruce Schatz,LCAP,CO_APPEARS_WITH,1
Bruce Schatz,Lucretia Williams,CO_APPEARS_WITH,1
Bruce Schatz,Lynne,CO_APPEARS_WITH,1
Bruce Schatz,Marshall Gallery,CO_APPEARS_WITH,1
Bruce Schatz,Peg Burnette,CO_APPEARS_WITH,1
Bruce Schatz,Sara Holder,CO_APPEARS_WITH,1
Bruce Schatz,William Maher,CO_APPEARS_WITH,1
COVID,Campus,CO_APPEARS_WITH,1
COVID,Cangellaris,CO_APPEARS_WITH,2
COVID,Cherie Weible,CO_APPEARS_WITH,1
COVID,Contracts,CO_APPEARS_WITH,1
COVID,Joanne,CO_APPEARS_WITH,1
COVID,Lynne,CO_APPEARS_WITH,1
COVID,Marshall Gallery,CO_APPEARS_WITH,1
Campus,Cangellaris,CO_APPEARS_WITH,1
Campus,Cherie Weible,CO_APPEARS_WITH,1
Campus,Contracts,CO_APPEARS_WITH,1
Campus,Joanne,CO_APPEARS_WITH,2
Campus,LCAP,CO_APPEARS_WITH,1
Campus,Lynne,CO_APPEARS_WITH,3
Campus,Mara Thacker,CO_APPEARS_WITH,1
Campus,Marshall Gallery,CO_APPEARS_WITH,1
Campus,Peg Burnette,CO_APPEARS_WITH,2
Campus,William Maher,CO_APPEARS_WITH,1
Cangellaris,Cherie Weible,CO_APPEARS_WITH,1
Cangellaris,Contracts,CO_APPEARS_WITH,1
Cangellaris,Dan Tracy,CO_APPEARS_WITH,4
Cangellaris,Joanne,CO_APPEARS_WITH,1
Cangellaris,Kelli Trei,CO_APPEARS_WITH,4
Cangellaris,LCAP,CO_APPEARS_WITH,4
Cangellaris,Lynne,CO_APPEARS_WITH,2
Cangellaris,Marshall Gallery,CO_APPEARS_WITH,1
Cangellaris,Peg Burnette,CO_APPEARS_WITH,5
Cangellaris,Sara Holder,CO_APPEARS_WITH,2
Cherie Weible,Contracts,CO_APPEARS_WITH,1
Cherie Weible,Dan Tracy,CO_APPEARS_WITH,1
Cherie Weible,Jennifer Teper,CO_APPEARS_WITH,2
Cherie Weible,Joanne,CO_APPEARS_WITH,1
Cherie Weible,Kelli Trei,CO_APPEARS_WITH,1
Cherie Weible,LCAP,CO_APPEARS_WITH,1
Cherie Weible,Lucretia Williams,CO_APPEARS_WITH,2
Cherie Weible,Lynne,CO_APPEARS_WITH,1
Cherie Weible,Mara Thacker,CO_APPEARS_WITH,2
Cherie Weible,Marshall Gallery,CO_APPEARS_WITH,1
Cherie Weible,Peg Burnette,CO_APPEARS_WITH,1
Chris Prom,Contracts,CO_APPEARS_WITH,1
Contracts,Dan Tracy,CO_APPEARS_WITH,1
Contracts,David Ward,CO_APPEARS_WITH,1
Contracts,Jennifer Teper,CO_APPEARS_WITH,1
Contracts,Joanne,CO_APPEARS_WITH,1
Contracts,John Wilkin,CO_APPEARS_WITH,1
Contracts,Kelli Trei,CO_APPEARS_WITH,1
Contracts,LCAP,CO_APPEARS_WITH,1
Contracts,Lucretia Williams,CO_APPEARS_WITH,1
Contracts,Lynne,CO_APPEARS_WITH,1
Contracts,Mara Thacker,CO_APPEARS_WITH,1
Contracts,Marshall Gallery,CO_APPEARS_WITH,1
Contracts,Mary Laskowski,CO_APPEARS_WITH,1
Contracts,Peg Burnette,CO_APPEARS_WITH,1
Contracts,Sara Holder,CO_APPEARS_WITH,1
Contracts,Tom Teper,CO_APPEARS_WITH,1
Contracts,William Maher,CO_APPEARS_WITH,1
Dan Tracy,Joanne,CO_APPEARS_WITH,1
Dan Tracy,Lynne,CO_APPEARS_WITH,1
Dan Tracy,Marshall Gallery,CO_APPEARS_WITH,2
Jennifer Teper,Marshall Gallery,CO_APPEARS_WITH,3
Joanne,Kelli Trei,CO_APPEARS_WITH,1
Joanne,LCAP,CO_APPEARS_WITH,1
Joanne,Lucretia Williams,CO_APPEARS_WITH,2
Joanne,Mara Thacker,CO_APPEARS_WITH,3
Joanne,Marshall Gallery,CO_APPEARS_WITH,1
Joanne,Peg Burnette,CO_APPEARS_WITH,1
John Wilkin,Marshall Gallery,CO_APPEARS_WITH,4
Kelli Trei,Marshall Gallery,CO_APPEARS_WITH,2
LCAP,Lynne,CO_APPEARS_WITH,1
LCAP,Marshall Gallery,CO_APPEARS_WITH,2
Lucretia Williams,Lynne,CO_APPEARS_WITH,1
Lucretia Williams,Marshall Gallery,CO_APPEARS_WITH,2
Lynne,Marshall Gallery,CO_APPEARS_WITH,1
Lynne,Peg Burnette,CO_APPEARS_WITH,1
Lynne,Sara Holder,CO_APPEARS_WITH,1
Marshall Gallery,Mary Laskowski,CO_APPEARS_WITH,3
Marshall Gallery,Peg Burnette,CO_APPEARS_WITH,2
Marshall Gallery,Tom Teper,CO_APPEARS_WITH,4
Marshall Gallery,William Maher,CO_APPEARS_WITH,1
Beth Namachchivaya,Ellen Swain,CO_APPEARS_WITH,9
Bill Mischo,Emerita,CO_APPEARS_WITH,4
Emerita,Greg Knott,CO_APPEARS_WITH,3
Emerita,Jennifer Teper,CO_APPEARS_WITH,4
Emerita,JoAnn Jacoby,CO_APPEARS_WITH,2
Emerita,John,CO_APPEARS_WITH,4
Emerita,John Wilkin,CO_APPEARS_WITH,4
Emerita,Kirstin Dougan,CO_APPEARS_WITH,2
Emerita,Lisa Hinchliffe,CO_APPEARS_WITH,1
Emerita,Lori Mestre,CO_APPEARS_WITH,2
Emerita,Lynne Rudasill,CO_APPEARS_WITH,2
Emerita,Sarah Williams,CO_APPEARS_WITH,2
Emerita,Tim Cole,CO_APPEARS_WITH,3
Chris,Kim Matherly,CO_APPEARS_WITH,3
Chris,Law,CO_APPEARS_WITH,3
Chris Prom,Law,CO_APPEARS_WITH,4
Jennifer Teper,Law,CO_APPEARS_WITH,2
JoAnn Jacoby,Law,CO_APPEARS_WITH,5
Kim Matherly,Law,CO_APPEARS_WITH,2
Kirstin Dougan,Law,CO_APPEARS_WITH,4
Law,Tom Habing,CO_APPEARS_WITH,1
David Ward,Rachel Johns,CO_APPEARS_WITH,6
LCAP,Lucretia,CO_APPEARS_WITH,7
LCAP,Rachel Johns,CO_APPEARS_WITH,8
Beth Namachchivaya,Draft,CO_APPEARS_WITH,1
Beth Woodard,Draft,CO_APPEARS_WITH,1
Bill,Draft,CO_APPEARS_WITH,2
Bill Maher,Ellen Swain,CO_APPEARS_WITH,2
Bill Mischo,Draft,CO_APPEARS_WITH,3
Cindy,MJ Han,CO_APPEARS_WITH,3
Draft,Ellen Swain,CO_APPEARS_WITH,2
Draft,Lori Mestre,CO_APPEARS_WITH,2
Draft,MJ Han,CO_APPEARS_WITH,1
Draft,Nancy,CO_APPEARS_WITH,1
Draft,Tom Habing,CO_APPEARS_WITH,1
Bill Maher,Proposed Revisions,CO_APPEARS_WITH,1
Chris Prom,Proposed Revisions,CO_APPEARS_WITH,2
Chris Prom,Rachel Johns,CO_APPEARS_WITH,4
Chris Wiley,Proposed Revisions,CO_APPEARS_WITH,2
Dan Tracy,Proposed Revisions,CO_APPEARS_WITH,2
David Ward,Proposed Revisions,CO_APPEARS_WITH,1
Erik Chapman,Proposed Revisions,CO_APPEARS_WITH,1
Erik Chapman,Tom Teper,CO_APPEARS_WITH,16
Joe Lenkart,Proposed Revisions,CO_APPEARS_WITH,2
John Wilkin,Proposed Revisions,CO_APPEARS_WITH,2
Kelli Trei,Proposed Revisions,CO_APPEARS_WITH,2
LCAP,Proposed Revisions,CO_APPEARS_WITH,1
Lucretia Williams,Proposed Revisions,CO_APPEARS_WITH,2
Mara Thacker,Proposed Revisions,CO_APPEARS_WITH,2
Mary Laskowski,Proposed Revisions,CO_APPEARS_WITH,2
Peg Burnette,Proposed Revisions,CO_APPEARS_WITH,2
Proposed Revisions,Rachel Johns,CO_APPEARS_WITH,1
Proposed Revisions,Sara Holder,CO_APPEARS_WITH,1
Proposed Revisions,Susan Braxton,CO_APPEARS_WITH,1
Proposed Revisions,Tom Teper,CO_APPEARS_WITH,1
Rachel Johns,Sara Holder,CO_APPEARS_WITH,3
Rachel Johns,Tom Teper,CO_APPEARS_WITH,3
Abbas Benmamoun,Barb Allen,CO_APPEARS_WITH,2
Abbas Benmamoun,Beth Namachchivaya,CO_APPEARS_WITH,2
Abbas Benmamoun,Beth Woodard,CO_APPEARS_WITH,2
Abbas Benmamoun,Bill Mischo,CO_APPEARS_WITH,2
Abbas Benmamoun,Ellen Swain,CO_APPEARS_WITH,2
Abbas Benmamoun,Harriett Green,CO_APPEARS_WITH,2
Abbas Benmamoun,JoAnn,CO_APPEARS_WITH,2
Abbas Benmamoun,JoAnn Jacoby,CO_APPEARS_WITH,2
Abbas Benmamoun,John,CO_APPEARS_WITH,2
Abbas Benmamoun,John Wilkin,CO_APPEARS_WITH,2
Abbas Benmamoun,Kirstin Dougan,CO_APPEARS_WITH,2
Abbas Benmamoun,Lori Mestre,CO_APPEARS_WITH,2
Abbas Benmamoun,Mary Laskowski,CO_APPEARS_WITH,2
Abbas Benmamoun,Nancy,CO_APPEARS_WITH,2
Abbas Benmamoun,Related Documents,CO_APPEARS_WITH,2
Abbas Benmamoun,Steve Witt,CO_APPEARS_WITH,2
Abbas Benmamoun,Susan Schnuer,CO_APPEARS_WITH,2
Abbas Benmamoun,Tom Teper,CO_APPEARS_WITH,2
Barb Allen,Beth Namachchivaya,CO_APPEARS_WITH,2
Barb Allen,Beth Woodard,CO_APPEARS_WITH,2
Barb Allen,Bill Mischo,CO_APPEARS_WITH,2
Barb Allen,Ellen Swain,CO_APPEARS_WITH,2
Barb Allen,Harriett Green,CO_APPEARS_WITH,2
Barb Allen,JoAnn,CO_APPEARS_WITH,2
Barb Allen,JoAnn Jacoby,CO_APPEARS_WITH,2
Barb Allen,John,CO_APPEARS_WITH,2
Barb Allen,John Wilkin,CO_APPEARS_WITH,2
Barb Allen,Kirstin Dougan,CO_APPEARS_WITH,2
Barb Allen,Lori Mestre,CO_APPEARS_WITH,2
Barb Allen,Mary Laskowski,CO_APPEARS_WITH,2
Barb Allen,Nancy,CO_APPEARS_WITH,2
Barb Allen,Related Documents,CO_APPEARS_WITH,2
Barb Allen,Steve Witt,CO_APPEARS_WITH,2
Barb Allen,Susan Schnuer,CO_APPEARS_WITH,2
Barb Allen,Tom Teper,CO_APPEARS_WITH,2
Beth Namachchivaya,Related Documents,CO_APPEARS_WITH,2
Beth Woodard,Related Documents,CO_APPEARS_WITH,2
Ellen Swain,Related Documents,CO_APPEARS_WITH,2
Ellen Swain,Steve Witt,CO_APPEARS_WITH,2
Harriett Green,Related Documents,CO_APPEARS_WITH,2
JoAnn,Nancy,CO_APPEARS_WITH,2
JoAnn,Related Documents,CO_APPEARS_WITH,2
JoAnn Jacoby,Related Documents,CO_APPEARS_WITH,2
John,Related Documents,CO_APPEARS_WITH,2
John Wilkin,Related Documents,CO_APPEARS_WITH,2
Kirstin Dougan,Related Documents,CO_APPEARS_WITH,2
Lori Mestre,Related Documents,CO_APPEARS_WITH,2
Mary Laskowski,Related Documents,CO_APPEARS_WITH,2
Nancy,Related Documents,CO_APPEARS_WITH,2
Related Documents,Steve Witt,CO_APPEARS_WITH,2
Related Documents,Susan Schnuer,CO_APPEARS_WITH,2
Jennifer Teper,Karen Huck,CO_APPEARS_WITH,2
Beth,Nick Burbules,CO_APPEARS_WITH,2
Beth,Roy Campbell,CO_APPEARS_WITH,2
Beth,Wilkin,CO_APPEARS_WITH,1
Beth Woodard,Nick Burbules,CO_APPEARS_WITH,2
Beth Woodard,Roy Campbell,CO_APPEARS_WITH,2
Beth Woodard,Wilkin,CO_APPEARS_WITH,1
Bill Mischo,Nick Burbules,CO_APPEARS_WITH,2
Carissa Phillips,Jorge Villegas,CO_APPEARS_WITH,1
Carissa Phillips,Mike Andrechak,CO_APPEARS_WITH,4
Carissa Phillips,Richard Wheeler,CO_APPEARS_WITH,1
Carissa Phillips,Roy Campbell,CO_APPEARS_WITH,2
Chris Prom,Jorge Villegas,CO_APPEARS_WITH,1
Chris Prom,Nick Burbules,CO_APPEARS_WITH,2
Chris Prom,Richard Wheeler,CO_APPEARS_WITH,1
Jennifer Teper,Nick Burbules,CO_APPEARS_WITH,2
John,Nick Burbules,CO_APPEARS_WITH,2
John Wilkin,Nick Burbules,CO_APPEARS_WITH,2
Jorge Villegas,Mike Andrechak,CO_APPEARS_WITH,1
Jorge Villegas,Nancy,CO_APPEARS_WITH,1
Jorge Villegas,Nick Burbules,CO_APPEARS_WITH,1
Jorge Villegas,Roy Campbell,CO_APPEARS_WITH,1
Jorge Villegas,Wilkin,CO_APPEARS_WITH,1
Jorge Villegas,Wise,CO_APPEARS_WITH,1
Mary Laskowski,Nick Burbules,CO_APPEARS_WITH,2
Mike Andrechak,Nancy,CO_APPEARS_WITH,1
Mike Andrechak,Nick Burbules,CO_APPEARS_WITH,1
Mike Andrechak,Richard Wheeler,CO_APPEARS_WITH,1
Mike Andrechak,Roy Campbell,CO_APPEARS_WITH,1
Mike Andrechak,Wilkin,CO_APPEARS_WITH,1
Nancy,Nick Burbules,CO_APPEARS_WITH,1
Nancy,Richard Wheeler,CO_APPEARS_WITH,1
Nancy,Roy Campbell,CO_APPEARS_WITH,1
Nancy,Wilkin,CO_APPEARS_WITH,1
Nick Burbules,Richard Wheeler,CO_APPEARS_WITH,1
Nick Burbules,Roy Campbell,CO_APPEARS_WITH,2
Nick Burbules,Sue Searing,CO_APPEARS_WITH,2
Nick Burbules,Tim Cole,CO_APPEARS_WITH,2
Nick Burbules,Tom Teper,CO_APPEARS_WITH,1
Nick Burbules,Wilkin,CO_APPEARS_WITH,1
Nick Burbules,Wise,CO_APPEARS_WITH,1
Richard Wheeler,Roy Campbell,CO_APPEARS_WITH,1
Richard Wheeler,Wilkin,CO_APPEARS_WITH,1
Richard Wheeler,Wise,CO_APPEARS_WITH,1
Roy Campbell,Tom Teper,CO_APPEARS_WITH,1
Roy Campbell,Wilkin,CO_APPEARS_WITH,1
Roy Campbell,Wise,CO_APPEARS_WITH,1
Sue Searing,Wilkin,CO_APPEARS_WITH,1
Wilkin,Wise,CO_APPEARS_WITH,1
Dan Tracy,Myung-Ja Han,CO_APPEARS_WITH,2
Lucretia,Myung-Ja Han,CO_APPEARS_WITH,1
Myung-Ja Han,Peg Burnette,CO_APPEARS_WITH,1
Bill,Eleanor Dickson,CO_APPEARS_WITH,1
Bill,Harriet Green,CO_APPEARS_WITH,1
Bill,Jamelle Sharpe,CO_APPEARS_WITH,1
Bill,Jemma Ku,CO_APPEARS_WITH,1
Bill,Jon Gunderson,CO_APPEARS_WITH,1
Bill,Turyn Professorship,CO_APPEARS_WITH,1
Bill Mischo,Eleanor Dickson,CO_APPEARS_WITH,1
Bill Mischo,Jon Gunderson,CO_APPEARS_WITH,2
Bill Mischo,Joshua Harris,CO_APPEARS_WITH,1
Bill Mischo,Turyn Professorship,CO_APPEARS_WITH,1
Clara Chu,Eleanor Dickson,CO_APPEARS_WITH,1
Clara Chu,Harriet Green,CO_APPEARS_WITH,1
Clara Chu,Jamelle Sharpe,CO_APPEARS_WITH,1
Clara Chu,Jon Gunderson,CO_APPEARS_WITH,1
Clara Chu,Joshua Harris,CO_APPEARS_WITH,1
Clara Chu,Turyn Professorship,CO_APPEARS_WITH,1
Clara Chu,Valerie Hotchkiss,CO_APPEARS_WITH,1
Clara Chu,William Weathers,CO_APPEARS_WITH,1
Eleanor Dickson,Ellen Swain,CO_APPEARS_WITH,1
Eleanor Dickson,Eric Kurt,CO_APPEARS_WITH,1
Eleanor Dickson,Harriet Green,CO_APPEARS_WITH,1
Eleanor Dickson,Jamelle Sharpe,CO_APPEARS_WITH,1
Eleanor Dickson,James Whitacre,CO_APPEARS_WITH,1
Eleanor Dickson,Jemma Ku,CO_APPEARS_WITH,1
Eleanor Dickson,John,CO_APPEARS_WITH,1
Eleanor Dickson,John Wilkin,CO_APPEARS_WITH,1
Eleanor Dickson,Jon Gunderson,CO_APPEARS_WITH,1
Eleanor Dickson,Joshua Harris,CO_APPEARS_WITH,1
Eleanor Dickson,Kirstin Dougan,CO_APPEARS_WITH,1
Eleanor Dickson,Lori Mestre,CO_APPEARS_WITH,1
Eleanor Dickson,Merinda Hensley,CO_APPEARS_WITH,1
Eleanor Dickson,Sarah Christensen,CO_APPEARS_WITH,1
Eleanor Dickson,Sarah Williams,CO_APPEARS_WITH,1
Eleanor Dickson,Susanne Belovari,CO_APPEARS_WITH,1
Eleanor Dickson,Turyn Professorship,CO_APPEARS_WITH,1
Eleanor Dickson,Valerie Hotchkiss,CO_APPEARS_WITH,1
Eleanor Dickson,William Weathers,CO_APPEARS_WITH,1
Ellen Swain,Eric Kurt,CO_APPEARS_WITH,1
Ellen Swain,Jamelle Sharpe,CO_APPEARS_WITH,1
Ellen Swain,James Whitacre,CO_APPEARS_WITH,1
Ellen Swain,Jemma Ku,CO_APPEARS_WITH,1
Ellen Swain,Jon Gunderson,CO_APPEARS_WITH,1
Ellen Swain,Joshua Harris,CO_APPEARS_WITH,1
Ellen Swain,Susanne Belovari,CO_APPEARS_WITH,1
Ellen Swain,Turyn Professorship,CO_APPEARS_WITH,1
Ellen Swain,Valerie Hotchkiss,CO_APPEARS_WITH,2
Ellen Swain,William Weathers,CO_APPEARS_WITH,1
Eric Kurt,Jamelle Sharpe,CO_APPEARS_WITH,1
Eric Kurt,Jon Gunderson,CO_APPEARS_WITH,1
Eric Kurt,Joshua Harris,CO_APPEARS_WITH,1
Eric Kurt,Sarah Williams,CO_APPEARS_WITH,1
Eric Kurt,Turyn Professorship,CO_APPEARS_WITH,1
Eric Kurt,Valerie Hotchkiss,CO_APPEARS_WITH,1
Eric Kurt,William Weathers,CO_APPEARS_WITH,1
Harriet Green,Jamelle Sharpe,CO_APPEARS_WITH,1
Harriet Green,James Whitacre,CO_APPEARS_WITH,1
Harriet Green,Jon Gunderson,CO_APPEARS_WITH,1
Harriet Green,Joshua Harris,CO_APPEARS_WITH,1
Harriet Green,Sarah Williams,CO_APPEARS_WITH,1
Harriet Green,Susanne Belovari,CO_APPEARS_WITH,1
Harriet Green,Turyn Professorship,CO_APPEARS_WITH,1
Harriet Green,Valerie Hotchkiss,CO_APPEARS_WITH,1
Harriet Green,William Weathers,CO_APPEARS_WITH,1
Jamelle Sharpe,James Whitacre,CO_APPEARS_WITH,1
Jamelle Sharpe,Jemma Ku,CO_APPEARS_WITH,1
Jamelle Sharpe,Jon Gunderson,CO_APPEARS_WITH,1
Jamelle Sharpe,Joshua Harris,CO_APPEARS_WITH,1
Jamelle Sharpe,Merinda Hensley,CO_APPEARS_WITH,1
Jamelle Sharpe,Sarah Christensen,CO_APPEARS_WITH,1
Jamelle Sharpe,Susanne Belovari,CO_APPEARS_WITH,1
Jamelle Sharpe,Turyn Professorship,CO_APPEARS_WITH,1
Jamelle Sharpe,Valerie Hotchkiss,CO_APPEARS_WITH,1
Jamelle Sharpe,William Weathers,CO_APPEARS_WITH,1
James Whitacre,Jemma Ku,CO_APPEARS_WITH,1
James Whitacre,Jon Gunderson,CO_APPEARS_WITH,1
James Whitacre,Merinda Hensley,CO_APPEARS_WITH,1
James Whitacre,Turyn Professorship,CO_APPEARS_WITH,1
James Whitacre,Valerie Hotchkiss,CO_APPEARS_WITH,1
James Whitacre,William Weathers,CO_APPEARS_WITH,1
Jemma Ku,Jon Gunderson,CO_APPEARS_WITH,2
Jemma Ku,Joshua Harris,CO_APPEARS_WITH,1
Jemma Ku,Kirstin Dougan,CO_APPEARS_WITH,3
Jemma Ku,Lori Mestre,CO_APPEARS_WITH,3
Jemma Ku,Sarah Williams,CO_APPEARS_WITH,3
Jemma Ku,Susanne Belovari,CO_APPEARS_WITH,1
Jemma Ku,Turyn Professorship,CO_APPEARS_WITH,1
Jemma Ku,Valerie Hotchkiss,CO_APPEARS_WITH,2
Jemma Ku,William Weathers,CO_APPEARS_WITH,2
John,Jon Gunderson,CO_APPEARS_WITH,2
John,Turyn Professorship,CO_APPEARS_WITH,2
John Wilkin,Jon Gunderson,CO_APPEARS_WITH,2
John Wilkin,Joshua Harris,CO_APPEARS_WITH,1
John Wilkin,Turyn Professorship,CO_APPEARS_WITH,2
Jon Gunderson,Joshua Harris,CO_APPEARS_WITH,1
Jon Gunderson,Kirstin Dougan,CO_APPEARS_WITH,2
Jon Gunderson,Lori Mestre,CO_APPEARS_WITH,2
Jon Gunderson,Merinda Hensley,CO_APPEARS_WITH,1
Jon Gunderson,Sarah Christensen,CO_APPEARS_WITH,1
Jon Gunderson,Sarah Williams,CO_APPEARS_WITH,2
Jon Gunderson,Susanne Belovari,CO_APPEARS_WITH,1
Jon Gunderson,Turyn Professorship,CO_APPEARS_WITH,1
Jon Gunderson,Valerie Hotchkiss,CO_APPEARS_WITH,2
Jon Gunderson,William Weathers,CO_APPEARS_WITH,2
Joshua Harris,Kirstin Dougan,CO_APPEARS_WITH,1
Joshua Harris,Lori Mestre,CO_APPEARS_WITH,1
Joshua Harris,Merinda Hensley,CO_APPEARS_WITH,1
Joshua Harris,Sarah Williams,CO_APPEARS_WITH,1
Joshua Harris,Susanne Belovari,CO_APPEARS_WITH,1
Joshua Harris,Turyn Professorship,CO_APPEARS_WITH,1
Joshua Harris,Valerie Hotchkiss,CO_APPEARS_WITH,1
Joshua Harris,William Weathers,CO_APPEARS_WITH,1
Kirstin Dougan,Turyn Professorship,CO_APPEARS_WITH,1
Kirstin Dougan,William Weathers,CO_APPEARS_WITH,3
Lori Mestre,Sarah Christensen,CO_APPEARS_WITH,2
Lori Mestre,Susanne Belovari,CO_APPEARS_WITH,1
Lori Mestre,Turyn Professorship,CO_APPEARS_WITH,1
Lori Mestre,Valerie Hotchkiss,CO_APPEARS_WITH,3
Lori Mestre,William Weathers,CO_APPEARS_WITH,3
Merinda Hensley,Susanne Belovari,CO_APPEARS_WITH,1
Merinda Hensley,Turyn Professorship,CO_APPEARS_WITH,1
Merinda Hensley,Valerie Hotchkiss,CO_APPEARS_WITH,1
Sarah Christensen,Sarah Williams,CO_APPEARS_WITH,2
Sarah Christensen,Susanne Belovari,CO_APPEARS_WITH,1
Sarah Christensen,Turyn Professorship,CO_APPEARS_WITH,1
Sarah Christensen,Valerie Hotchkiss,CO_APPEARS_WITH,1
Sarah Williams,Susanne Belovari,CO_APPEARS_WITH,3
Sarah Williams,Turyn Professorship,CO_APPEARS_WITH,1
Sarah Williams,Valerie Hotchkiss,CO_APPEARS_WITH,3
Sarah Williams,William Weathers,CO_APPEARS_WITH,3
Susanne Belovari,Turyn Professorship,CO_APPEARS_WITH,1
Susanne Belovari,Valerie Hotchkiss,CO_APPEARS_WITH,1
Susanne Belovari,William Weathers,CO_APPEARS_WITH,1
Turyn Professorship,Valerie Hotchkiss,CO_APPEARS_WITH,1
Turyn Professorship,William Weathers,CO_APPEARS_WITH,1
Bill Maher,Sean Garrick,CO_APPEARS_WITH,1
Chris Prom,Sean Garrick,CO_APPEARS_WITH,1
Dan Tracy,Sean Garrick,CO_APPEARS_WITH,1
David Ward,Sean Garrick,CO_APPEARS_WITH,1
Jennifer Teper,Sean Garrick,CO_APPEARS_WITH,1
John Wilkin,Sean Garrick,CO_APPEARS_WITH,1
Kelli Trei,Sean Garrick,CO_APPEARS_WITH,1
LCAP,Sean Garrick,CO_APPEARS_WITH,1
Lucretia,Outreach,CO_APPEARS_WITH,3
Lucretia,Sean Garrick,CO_APPEARS_WITH,1
Lucretia Williams,Outreach,CO_APPEARS_WITH,4
Lucretia Williams,Sean Garrick,CO_APPEARS_WITH,1
Mara Thacker,Sean Garrick,CO_APPEARS_WITH,1
Mary Laskowski,Sean Garrick,CO_APPEARS_WITH,1
Outreach,Peg Burnette,CO_APPEARS_WITH,3
Outreach,Sara Holder,CO_APPEARS_WITH,2
Outreach,Sean Garrick,CO_APPEARS_WITH,1
Peg Burnette,Sean Garrick,CO_APPEARS_WITH,1
Sara Holder,Sean Garrick,CO_APPEARS_WITH,1
Sean Garrick,Tom Teper,CO_APPEARS_WITH,1
Aaron,Bill Mischo,CO_APPEARS_WITH,2
Aaron,MJ Han,CO_APPEARS_WITH,2
Aaron McCollough,MJ Han,CO_APPEARS_WITH,3
Chris Prom,Proposal,CO_APPEARS_WITH,4
Chris Prom,Turyn Professorship,CO_APPEARS_WITH,1
David Ward,Proposal,CO_APPEARS_WITH,5
David Ward,Turyn Professorship,CO_APPEARS_WITH,1
Greg Knott,Proposal,CO_APPEARS_WITH,2
Greg Knott,Turyn Professorship,CO_APPEARS_WITH,1
Jake MacGregor,Proposal,CO_APPEARS_WITH,2
Jake MacGregor,Turyn Professorship,CO_APPEARS_WITH,1
John,Proposal,CO_APPEARS_WITH,1
John Wilkin,Proposal,CO_APPEARS_WITH,4
Lynne Rudasill,Turyn Professorship,CO_APPEARS_WITH,1
Lynne Thomas,Proposal,CO_APPEARS_WITH,1
Lynne Thomas,Turyn Professorship,CO_APPEARS_WITH,1
Mary Laskowski,Proposal,CO_APPEARS_WITH,3
Mary Laskowski,Turyn Professorship,CO_APPEARS_WITH,1
Paula Carns,Proposal,CO_APPEARS_WITH,2
Paula Carns,Turyn Professorship,CO_APPEARS_WITH,1
Proposal,Tom,CO_APPEARS_WITH,2
Proposal,Turyn Professorship,CO_APPEARS_WITH,1
Tom,Turyn Professorship,CO_APPEARS_WITH,1
Bill Mischo,Mike Nelson,CO_APPEARS_WITH,1
Ellen Swain,Mike Nelson,CO_APPEARS_WITH,1
Harriett Green,Jen Yu,CO_APPEARS_WITH,1
Harriett Green,Mike Nelson,CO_APPEARS_WITH,1
